listing_id,source_portal,listing_url,scraped_at,latitude,longitude,locality,sublocality,address,landmark_details,pincode,bhk_type,property_type,furnishing,floor_number,total_floors,facing,sqft,area_type,age_years,apartment_bio,monthly_rent,deposit_amount,maintenance_monthly,price_per_sqft,bathrooms,parking,has_lift,has_gym,has_security,luxury_amenities,is_verified,is_premium,owner_type,confidence_score,possession_status,listed_date,last_updated,is_available,listing_type
9vohw599GbpzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-5000-Sq-ft-Multistorey-Apartment-FOR-Rent-Jubilee-Hills-in-Hyderabad&id=4d423834313732373837,2026-04-18 14:59:37,17.4322747,78.4097715,,Jubilee Hills,"Hyderabad, Andhra Pradesh","19210|Jubilee Hills Check Post Metro Station|5 minutes, 19210|Road No 5 Jubilee Hills Metro Station|5 minutes, 19201|ICICI Bank, 19202|Dr.B.R. Ambedkar Open University - Hyderabad, 19202|Jubilee Hills Public School, 19203|RN Hospital, 19203|Medicover Hospital, 19206|Ranch supermart, 19206|Alcazar Mall",,4,Apartment,Semi-Furnished,5,12.0,East,,,New Construction,"brand new interiors Check out this newly constructed 4 BHK flat on rent in the prime location of Jubilee Hills Hyderabad. You can get this flat at monthly rent of ₹2.8 Lac. Located on the 5 floor, the flat has 3 bathrooms, 3 balcony in carpet area of 5000 sqft. The building includes 12 floor and supports Kids play area, Early Learning Centre, Kids Club, Kids Play Pool With Water Slides living. This unit is designed with power back up, reserved parking, security, service/goods lift, air conditioned, intercom facility, ro water system. The flat can be visited at Rd. No 78, Whisper Valley, Jubilee Hills, Near FNCC, Film Nagar, West Hyderabad, Telangana.",280000.0,1000000.0,25000.0,,3,,No,No,No,"Air Conditioned, Banquet Hall, Bar/Lounge, Jogging and Strolling Track",False,True,Agent,76,Immediately,2026-04-10T05:48:45.000Z,"Apr 10, '26",True,rent
UZXazwyOB/BzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-7333-Sq-ft-Multistorey-Apartment-FOR-Rent-Power-Welfare-Society-in-Hyderabad&id=4d423833313037373131,2026-04-18 14:59:37,17.39319966,78.34735978,,Power Welfare Society,"Kokapet,Hyderabad","19202|Global Edge, 19203|Somminenihospital",,4,Apartment,Semi-Furnished,12,27.0,East,7333.0,Sq-ft,,"You can explore this 4 BHK flat on rent in Power Welfare Society Hyderabad. You can get this flat at monthly rent of ₹4.8 Lac. Some added-on facilities available with the flat are 4 Wardrobe, 4 Bed, 4 AC and Gas Connection. The flat is on the 12 floor and includes 4 bathrooms, 3 balcony with a carpet area of 5999 sqft. There is also facility of 3 Covered parking. The building comprises 27 floor and includes Kids play area features. The property features power back up, reserved parking, security.",475000.0,1000000.0,30000.0,65.0,4,3 Covered,Yes,No,No,Jogging and Strolling Track,False,True,Agent,90,Immediately,2026-04-17T23:45:19.000Z,Today,True,rent
yXZRpFJQEgRzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-4330-Sq-ft-Multistorey-Apartment-FOR-Rent-Jubilee-Hills-in-Hyderabad&id=4d423831363136343631,2026-04-18 14:59:37,17.4322747,78.4097715,,Jubilee Hills,"Jubilee Hills,Hyderabad","19210|Jubilee Hills Check Post Metro Station|5 minutes, 19210|Peddamma Gudi Metro Station|5 minutes, 19201|ICICI Bank, 19202|Dr.B.R. Ambedkar Open University - Hyderabad, 19202|Roots Montessori School, 19203|Apollo Health City, 19203|RN Hospital, 19206|Ranch supermart, 19206|Alcazar Mall",,4,Apartment,Semi-Furnished,7,7.0,East,4330.0,Sq-ft,Less than 5 years,"4 bhk semi furnished flat available for rent Grab the chance to own this affordable 4 BHK flat for rent in the Jubilee Hills area. The flat is available for rent at a competitive amount of ₹3 Lac. Get access to smart facilities such as 4 Wardrobe, 4 AC and Gas Connection simply by choosing this flat for rent. The flat is on the 7 floor and includes 4 bathrooms, 2 balcony with a covered area of 4330 sqft. The property includes 3 Covered parking. This residential building features 7 floor and ensures Kids play area, Early Learning Centre, Kids Club, Kids Play Pool With Water Slides comfort. The property features power back up, reserved parking, security. This flat is located at Rd. No 78, Whisper Valley, Jubilee Hills, Near FNCC, Film Nagar, West Hyderabad, Telangana.",300000.0,15000.0,25000.0,69.0,4,3 Covered,No,No,No,,True,True,Agent,100,Immediately,2026-04-16T23:45:20.000Z,Yesterday,True,rent
rsT6vYiDTwFzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-5999-Sq-ft-Multistorey-Apartment-FOR-Rent-Kondapur-in-Hyderabad&id=4d423832323338383537,2026-04-18 14:59:37,17.4661387919325,78.3574087383959,,Kondapur,"Kondapur,Hyderabad","19210|Hitech Railway Station, 19201|Sarath City Capital Mall, 19201|Vijetha Super Market, Masjid Banda, 19202|Jain Heritage A Cambridge School, 19202|Arbor International School, 19203|Government Area Hospital, 19203|Aditya Hospitals Medchal, 19206|Paradigm Sss Square, 19206|Sarath City Capital Mall",,4,Apartment,Semi-Furnished,6,28.0,West,5999.0,Sq-ft,2000,"W by DSR is a luxurious residential project in Kondapur, Hyderabad, featuring 88 large 4 BHK apartments of 5,999 sq. ft. each If you are planning to rent a flat, you can consider this 4 BHK flat situated in the prime location of Kondapur. The multistorey apartment is available at rent of ₹3 Lac. The apartment is on the 6 floor, has a carpet area of 5500 sqft with 4 bathrooms and 3 balcony. 2 Covered parking space is also available. This property offers reserved parking.",300000.0,900000.0,18000.0,50.0,4,2 Covered,No,No,No,,True,True,Agent,75,Immediately,2026-04-15T23:45:21.000Z,"Apr 16, '26",True,rent
SFNBkV1lr5ZzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-3000-Sq-ft-Multistorey-Apartment-FOR-Rent-Nanakram-Guda-in-Hyderabad&id=4d423834323536383437,2026-04-18 14:59:37,17.41748974,78.34242764,,Nanakram Guda,"Nanakaramguda,Hyderabad","19201|Nvidia Graphics Private Limited, 19201|Anvi's Eco Grand mall, 19202|Keystone International School, 19203|Continental Hospital, 19203|Star Hospitals State-of-the-art Multispeciality Hospital",500032.0,4,Apartment,Semi-Furnished,17,44.0,East,3000.0,Sq-ft,New Construction,"East facung property new branded flat. If you are planning to rent a flat, you can consider this 4 BHK flat situated in the prime location of Nanakram Guda. The 4 BHK apartment is available at a reasonable rent of ₹2.1 Lac. 4 AC are some of the additional amenities available with the apartment. The apartment is on the 17 floor, has a covered area of 3000 sqft with 4 bathrooms and 2 balcony. You will also find 2 Covered parking facility. The property features power back up, reserved parking, security. Find this apartment at Financial District, Nanakramguda, Makthakousarali, Telangana 500032.",210000.0,420000.0,13000.0,70.0,4,2 Covered,Yes,No,No,Jogging and Strolling Track,False,True,Agent,89,Select Date,2026-04-16T05:46:31.000Z,"Apr 16, '26",True,rent
5CT0OA1jKe5zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-3430-Sq-ft-Multistorey-Apartment-FOR-Rent-Hitech-City-in-Hyderabad&id=4d423834323839373631,2026-04-18 14:59:37,17.4479852823892,78.3761171942403,,Hitech City,"Hyderabad, Andhra Pradesh","19210|Raidurg Metro Station|5 minutes, 19210|Mc Donalds Opp (Cyber Towers) Bus Stop, 19201|iLabs Hyderabad Technology Centre, 19201|Meenakshi Tech Park, 19202|Sarada High School, 19203|Yashoda Hospitals, 19203|Medicover Hospitals Hitech City, 19206|L And T Metro Mega Mall, 19206|Galleria Mall High Tech City",,4,Apartment,Semi-Furnished,14,16.0,,3430.0,Sq-ft,,"Multistorey apartment is available for rent. It is a good location property. Please contact for more details. Check out this newly constructed 4 BHK flat on rent in the prime location of Hitech City Hyderabad. The apartment is available at an affordable rental price of ₹2.5 Lac. Visit the flat at Beside Biodiversity Park Silpa Gram Craft Village HITEC City Rai Durg, Silpa Gram Craft Village, Hyderabad,Andhra Pradesh. This 4 BHK flat is directly posted by the owner, so you don't need to pay any brokerage on this property.",250000.0,,,73.0,4,,No,No,No,,False,False,Owner,33,Select Date,2026-04-17T14:32:09.000Z,Yesterday,True,rent
7C/Kh/u8JgtzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-3939-Sq-ft-Multistorey-Apartment-FOR-Rent-Narsingi-in-Hyderabad&id=4d423832373431333135,2026-04-18 14:59:37,17.388026135992202,78.35673979144109,,Narsingi,"opposite Rockwell International School, Narsingi, Kokapet, Hyderabad, Telangana 500075","19210|Kalpana Bus Stop, 19210|Borbanda Railway Station, 19201|Sangeeth Commercial Complex, 19201|Kokapet Terminal, 19202|The Global Edge School, 19202|Sri Triveni High School, 19203|Aaron Hospital, 19203|Pulse Hospital 24/7, 19206|Appa Complex, 19206|Sensation Bhoomika Mall",500075.0,4,Apartment,Furnished,5,27.0,North - East,3939.0,Sq-ft,,"Grab the chance to own this affordable 4 BHK flat for rent in the Narsingi area. The Rent amount of this 4 BHK apartment is set at an attractive price of ₹1.8 Lac. Some premium add-on facilities bundled with the flat are 4 Wardrobe, 4 Bed, 2 TV, 4 AC, Sofa, Dining Table and Gas Connection. The apartment is on the 5 floor, has a carpet area of 3500 sqft with 5 bathrooms and 1 balcony. The property includes 3 Covered parking. The building includes 27 floor and supports Kids play area living. This unit is designed with power back up, reserved parking, security. This flat is located at opposite Rockwell International School, Narsingi, Kokapet, Hyderabad, Telangana 500075.",180000.0,360000.0,14000.0,46.0,5,3 Covered,No,No,No,,True,True,Agent,75,Immediately,2026-04-16T23:45:20.000Z,Yesterday,True,rent
uViO6a+jIbdzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-2200-Sq-ft-Multistorey-Apartment-FOR-Rent-Masab-Tank-in-Hyderabad&id=4d423735383632363735,2026-04-18 14:59:37,17.4013510448553,78.4515274006919,,Masab Tank,"Hyderabad, Andhra Pradesh","19201|Dilip Super Market, 19202|Al Habeeb College Of Engineering & Technology, 19202|Euro Kid School, 19203|Nirmal Hospital, 19206|Amiso Plaza, 19206|Downtown Mall",,4,Apartment,Semi-Furnished,5,7.0,,2200.0,Sq-ft,New Construction,"You can explore this 4 BHK flat on rent in Masab Tank Hyderabad. This 4 BHK flat is available at the reasonable rent amount of ₹2.5 Lac. The flat is located on the 5 floor which includes 5 bathrooms, 4 balcony, and covers a carpet area of 2200 sqft. This flat is located at Masab Tank, Hyderabad - Central, Andhra Pradesh. You can find the 4 BHK flat without any brokerage.",250000.0,,,114.0,5,,No,No,No,,False,False,Owner,28,Immediately,2026-03-11T17:35:01.000Z,"Mar 11, '26",True,rent
BFIzVJqMJElzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-6580-Sq-ft-Builder-Floor-Apartment-FOR-Rent-Moula-Ali-in-Hyderabad&id=4d423639393337353339,2026-04-18 14:59:37,17.4573369,78.560785,,Moula Ali,"Hyderabad, Andhra Pradesh","19210|ECIL X Road Bus Terminal Bus Stop, 19210|Kushaiguda Depot Bus Stop, 19201|AMR Planet Mall, 19201|CCPL Mall, 19202|Atomic Energy Central School, 19202|Atomic Energy Central School 1, 19203|Aparna Hospital, 19203|Roshini Childrens Hospital, 19206|Sri Veena Purified Drinking Water",,4,Builder Floor Apartment,Unfurnished,Ground,3.0,,6580.0,Sq-ft,,"You can avail the 4 BHK flat for rent in the well-known location of Moula Ali. The flat is available for rent at a competitive amount of ₹2 Lac. Visit the flat at Moula Ali, Hyderabad - Secunderabad City, Andhra Pradesh. There are no brokerage fees on this 4 BHK multistorey apartment.",200000.0,,,30.0,5,,No,No,No,,False,False,Owner,0,Immediately,2026-03-10T17:35:01.000Z,"Mar 10, '26",True,rent
LivgnTx9I3VzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-4000-Sq-ft-Builder-Floor-Apartment-FOR-Rent-Banjara-Hills-in-Hyderabad&id=4d423736373634343231,2026-04-18 14:59:37,17.4158949,78.4357593,,Banjara Hills,"Hyderabad, Andhra Pradesh","19201|Kimtee Square, 19201|Bhavani Complex, 19202|Kakathiya School, 19202|St. Alphonsus High School,Banjara Hills, 19203|Dr. Tejas Harsha Melkote, 19203|Challa Hospital, 19206|RK Cineplex, 19206|GVK One Mall",,4,Builder Floor Apartment,Furnished,2,4.0,,4000.0,Sq-ft,,"You can explore this 4 BHK flat on rent in Banjara Hills Hyderabad. The rent of the 4 BHK flat is ₹2 Lac. This flat is located at Banjara Hills, Hyderabad - North, Andhra Pradesh. This 4 BHK rental flat comes with no brokerage fees.",200000.0,,,50.0,4,,No,No,No,,False,False,Owner,28,Immediately,2026-03-01T17:35:02.000Z,"Mar 01, '26",True,rent
DGFRaxzkhJ1zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-4000-Sq-ft-Multistorey-Apartment-FOR-Rent-Gachibowli-in-Hyderabad&id=4d423731373637323731,2026-04-18 14:59:37,17.443563,78.3397746,,Gachibowli,Prestige high fields,"19210|DLF Gate 1 (Pickup) Bus Stop, 19210|Indira Nagar Bus Stop, 19201|DLF IT SEZ, 19201|Microsoft ? India, Hyderabad Campus, 19202|Sri Vijaya Bharathi High School, 19202|Chirec International School, 19203|Aig Hospital, 19203|Pearls Pediatrics, 19206|South India Shopping Mall, 19206|North Shopping Complex",,4,Apartment,Furnished,15,35.0,East,4000.0,Sq-ft,Less than 5 years,"Find 4 BHK flat for rent in Gachibowli Hyderabad. The apartment is available at an affordable rental price of ₹2 Lac. Located on the 15 floor, the flat comprises 4 bathrooms, 4 balcony, and has a carpet area of 2068 sqft. The property has 35 floor and is equipped with Early Learning Centre, Guest Accommodation, Kids Club, Kids Play Pool With Water Slides facilities. This home provides power back up, reserved parking, security, service/goods lift, air conditioned, intercom facility, ro water system. Visit the flat at Financial District, Nanakramguda, Hyderabad, Telangana. The owner has posted this 4 BHK flat for rent, so the brokerage fees is zero on this multistorey apartment.",200000.0,400000.0,16000.0,50.0,4,,No,No,No,"Air Conditioned, Banquet Hall, Bar/Lounge, Jogging and Strolling Track",False,False,Owner,75,Immediately,2026-02-18T17:35:02.000Z,"Feb 18, '26",True,rent
EicNEeBqLEdzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-4000-Sq-ft-Multistorey-Apartment-FOR-Rent-Gachibowli-in-Hyderabad&id=4d423638373839353835,2026-04-18 14:59:37,17.443563,78.3397746,,Gachibowli,"Hyderabad, Andhra Pradesh","19210|Indira Nagar Bus Stop, 19210|DLF Gate 1 (Pickup) Bus Stop, 19201|Microsoft ? India, Hyderabad Campus, 19201|Atrium Mall, 19202|Prerana Waldorf School, 19202|Jain Heritage A Cambridge School, 19203|CARE Hospitals - Hitec City Hospital, 19203|Aig Hospital, 19206|Sri Muthaiah Grand Bazaar, 19206|South India Shopping Mall",,4,Apartment,Furnished,9,20.0,,4000.0,Sq-ft,,"If you are searching a 4 BHK apartment for rent in Gachibowli, check out this amazing rental flat. The multistorey apartment is available at rent of ₹2 Lac. The address is Gachibowli, Hyderabad - West, Andhra Pradesh. This is a no-brokerage flat because the owner has posted the ad on this 4 BHK apartment.",200000.0,,,50.0,4,,No,No,No,,False,True,Owner,0,Immediately,2026-03-08T17:35:02.000Z,"Mar 08, '26",True,rent
LLXuK+nEyNhzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-4761-Sq-ft-Multistorey-Apartment-FOR-Rent-Kukatpally-in-Hyderabad&id=4d423731353634303333,2026-04-18 14:59:37,17.4931599197008,78.4022774070356,,Kukatpally,"Hyderabad, Andhra Pradesh","19210|KPHB Colony Metro Station|5 minutes, 19210|Prashanth Nagar Bus Stop, 19201|Cyber Pearl, 19201|Nexus Hyderabad Mall, 19202|ZPHS Kukatpally, 19202|Abhishta Montessori House Of Children, 19203|SV Pooja Hospital, 19203|Kavya Nursing Home, 19206|Nsl Centrum Mall, 19206|D-Mart",,4,Apartment,Furnished,17,39.0,,,,,"Multistorey apartment is available for rent. It is a good location property. Please contact for more details. Grab the chance to own this affordable 4 BHK flat for rent in the Kukatpally area. The flat is available for rent at a competitive amount of ₹2.1 Lac. The flat can be visited at Kukatpally, Hyderabad - North, Andhra Pradesh. The brokerage amount of the 4 BHK apartment is zero.",210000.0,,,,4,,No,No,No,,False,False,Owner,31,Immediately,2026-02-26T17:35:01.000Z,"Feb 26, '26",True,rent
ofQzAZjKgoNzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-4100-Sq-ft-Multistorey-Apartment-FOR-Rent-Road-Number-78-in-Hyderabad&id=4d423731343136303633,2026-04-18 14:59:37,17.41709941,78.40454564,,Road Number 78,Rd. No 78 near Film Nagar Cultural Center Whisper Valley Jubilee Hills Hyderabad Telangana 500096,,500096.0,4,Apartment,Semi-Furnished,Ground,10.0,North,4100.0,Sq-ft,New Construction,"Rd. No 78 near Film Nagar Cultural Center Whisper Valley Jubilee Hills Hyderabad Telangana 500096 A beautiful 4 BHK flat is available for rent in Road Number 78. The flat is available for rent at a competitive amount of ₹2.3 Lac. The flat comes with some add-on facilities such as 4 Wardrobe, 4 AC and Gas Connection. The flat is on the Ground floor and includes 4 bathrooms, 2 balcony with a carpet area of 4100 sqft. The property includes 2 Covered, 2 Open parking. Find this apartment at Rd. No 78 near Film Nagar Cultural Center Whisper Valley Jubilee Hills Hyderabad Telangana 500096, Road Number 78, Hyderabad - North, Andhra Pradesh. The owner has posted this 4 BHK flat for rent, so the brokerage fees is zero on this multistorey apartment.",225000.0,0.0,25000.0,55.0,4,"2 Covered, 2 Open",No,No,No,,False,True,Owner,88,Immediately,2026-03-01T17:35:02.000Z,"Mar 01, '26",True,rent
m6+3wS6R2hBzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-5200-Sq-ft-Builder-Floor-Apartment-FOR-Rent-Kakatiya-Hills-in-Hyderabad&id=4d423637363032333831,2026-04-18 14:59:37,17.5325394,78.3926708,,Kakatiya Hills,"Hyderabad, Andhra Pradesh",,,4,Builder Floor Apartment,Semi-Furnished,2,6.0,,5200.0,Sq-ft,,"You can explore this 4 BHK flat on rent in Kakatiya Hills Hyderabad. The flat is available for rent at a competitive amount of ₹2 Lac. Visit the apartment at Kakatiya Hills, Hyderabad - North, Andhra Pradesh. This 4 BHK rental flat comes with no brokerage fees.",200000.0,,,38.0,4,,No,No,No,,False,False,Owner,0,Immediately,2026-03-02T17:35:01.000Z,"Mar 02, '26",True,rent
vsc21C56H55zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-4761-Sq-ft-Multistorey-Apartment-FOR-Rent-Hitech-City-in-Hyderabad&id=4d423635363138363035,2026-04-18 14:59:37,17.4479852823892,78.3761171942403,,Hitech City,"Hyderabad, Andhra Pradesh","19210|Raidurg Metro Station|5 minutes, 19210|Hi-Tech City Bus Stop, 19201|RMZ Futura IT Park, 19201|Meenakshi Tech Park, 19202|Sarada High School, 19203|Medicover Hospitals, 19203|Yashoda Hospitals, 19206|Galleria Mall High Tech City, 19206|L And T Metro Mega Mall",,4,Apartment,Semi-Furnished,1,33.0,,4761.0,Sq-ft,,"A beautiful 4 BHK flat is available for rent in Hitech City. The rent of the 4 BHK flat is ₹1.8 Lac. This building features 33 floor and provides Kids Play Pool With Water Slides facilities. This flat is located at Eden Square, Phase IV, Kukatpally Housing Board Colony, Kukatpally, Hyderabad, Telangana. There are no brokerage fees on this 4 BHK multistorey apartment.",175000.0,,,37.0,7,,No,No,No,,False,False,Owner,0,Immediately,2026-02-16T17:35:01.000Z,"Feb 16, '26",True,rent
